experiment_family,scenario_name,condition_name,persona_name,chat_atmosphere,report_1_polarity,report_2_polarity,repeat_index,timestep,success,error_message,final_choice,credible_choice,share_choice,comment_choice,like_choice,reason,reason_signal,nsb,cb,sb,eb,nci_comp,raw_response
main,influenza_a,low_feedback,main_baseline_neutral,none,positive,negative,271,1,True,,positive,positive,positive,support_positive,positive,报道1中提到的恢复较快和常规治疗有效的情况与评论中多数家长反馈的恢复平稳更一致。,,0.0,0,0,0,0,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1中提到的恢复较快和常规治疗有效的情况与评论中多数家长反馈的恢复平稳更一致。""}"
main,influenza_a,low_feedback,main_baseline_neutral,none,negative,positive,272,1,True,,negative,negative,negative,support_negative,negative,报道1中关于恢复慢、反复感染和门诊压力的连续线索，与评论1和2中个别恢复慢、反复不舒服的具体观察相互印证，让我更倾向于认为当前情况可能比表面数据更严峻。,,1.0,1,1,1,4,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1中关于恢复慢、反复感染和门诊压力的连续线索，与评论1和2中个别恢复慢、反复不舒服的具体观察相互印证，让我更倾向于认为当前情况可能比表面数据更严峻。""}"
main,influenza_a,low_feedback,main_baseline_neutral,none,positive,negative,273,1,True,,positive,positive,positive,support_positive,positive,报道1中的具体治疗和恢复线索更连贯，且与评论中提到的平稳恢复情况相互印证。,,0.0,0,0,0,0,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1中的具体治疗和恢复线索更连贯，且与评论中提到的平稳恢复情况相互印证。""}"
main,influenza_a,low_feedback,main_baseline_neutral,none,negative,positive,274,1,True,,negative,negative,negative,support_negative,negative,报道1中反复出现的恢复慢、症状反复和交叉感染压力的具体线索比报道2中的常规应对描述更让我警觉。,,1.0,1,1,1,4,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1中反复出现的恢复慢、症状反复和交叉感染压力的具体线索比报道2中的常规应对描述更让我警觉。""}"
main,influenza_a,low_feedback,main_baseline_neutral,none,positive,negative,275,1,True,,positive,positive,positive,support_positive,positive,报道1中的医生、家长和老师的具体经验与评论1、2中的恢复平稳、常规处理措施相互印证，形成更连贯的线索。,,0.0,0,0,0,0,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1中的医生、家长和老师的具体经验与评论1、2中的恢复平稳、常规处理措施相互印证，形成更连贯的线索。""}"
main,influenza_a,low_feedback,main_baseline_neutral,none,negative,positive,276,1,True,,positive,positive,positive,support_positive,positive,报道2和评论中提到的常规治疗和恢复路径更具体，而报道1中的恢复慢、反复等线索缺乏连续性描述。,,0.0,0,0,0,0,"{""final_choice"":""report_2"",""credible_choice"":""report_2"",""share_choice"":""report_2"",""comment_choice"":""support_report_2"",""like_choice"":""report_2"",""reason"":""报道2和评论中提到的常规治疗和恢复路径更具体，而报道1中的恢复慢、反复等线索缺乏连续性描述。""}"
main,influenza_a,low_feedback,main_baseline_neutral,none,positive,negative,277,1,True,,positive,positive,positive,support_positive,positive,报道1提到学校和社区通过常规措施就能控制传播链，评论4也印证了学校应对和家长恢复平稳的情况，显示当前医疗系统应对能力较强。,,0.0,0,0,0,0,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1提到学校和社区通过常规措施就能控制传播链，评论4也印证了学校应对和家长恢复平稳的情况，显示当前医疗系统应对能力较强。""}"
main,influenza_a,low_feedback,main_baseline_neutral,none,negative,positive,278,1,True,,negative,negative,negative,support_negative,negative,报道1中反复出现的恢复慢、症状反复和交叉感染压力等具体线索，与评论中提到的'个别恢复慢'和'退热后体力和咳嗽缓解节奏不一样'相互印证，让我更倾向于相信当前情况可能比表面数据更严峻。,,1.0,1,1,1,4,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1中反复出现的恢复慢、症状反复和交叉感染压力等具体线索，与评论中提到的'个别恢复慢'和'退热后体力和咳嗽缓解节奏不一样'相互印证，让我更倾向于相信当前情况可能比表面数据更严峻。""}"
main,influenza_a,low_feedback,main_baseline_neutral,none,positive,negative,279,1,True,,positive,positive,positive,support_positive,positive,报道1和评论中提供的具体恢复路径和应对措施更具体，而报道2的风险线索相对模糊且缺乏连贯性。,,0.0,0,0,0,0,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1和评论中提供的具体恢复路径和应对措施更具体，而报道2的风险线索相对模糊且缺乏连贯性。""}"
main,influenza_a,low_feedback,main_baseline_neutral,none,negative,positive,280,1,True,,negative,negative,negative,support_negative,negative,报道1中提到的高热反复、恢复时间拖长和交叉感染压力更具体，与评论4中个别恢复慢或反复不舒服的情况相互印证，让我更倾向于相信风险可能被低估。,,1.0,1,1,1,4,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1中提到的高热反复、恢复时间拖长和交叉感染压力更具体，与评论4中个别恢复慢或反复不舒服的情况相互印证，让我更倾向于相信风险可能被低估。""}"
main,influenza_a,low_feedback,main_baseline_neutral,none,positive,negative,281,1,True,,positive,positive,positive,support_positive,positive,报道1中关于大多数病例短期缓解的描述与评论中多数家长反映的平稳恢复情况更一致。,,0.0,0,0,0,0,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1中关于大多数病例短期缓解的描述与评论中多数家长反映的平稳恢复情况更一致。""}"
main,influenza_a,low_feedback,main_baseline_neutral,none,negative,positive,282,1,True,,negative,negative,negative,support_negative,negative,报道1中提到的'高热反复、恢复时间拖长'和'家庭和班级内部交叉感染压力'等具体风险线索，与评论2中'个别恢复慢或反复不舒服的情况值得留意'相互印证，让我更关注当前传播的潜在复杂性。,,1.0,1,1,1,4,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1中提到的'高热反复、恢复时间拖长'和'家庭和班级内部交叉感染压力'等具体风险线索，与评论2中'个别恢复慢或反复不舒服的情况值得留意'相互印证，让我更关注当前传播的潜在复杂性。""}"
main,influenza_a,low_feedback,main_baseline_neutral,none,positive,negative,283,1,True,,positive,positive,positive,support_positive,positive,报道1和评论中提到的恢复路径、学校应对措施以及多数病例的短期缓解趋势提供了更具体、更连贯的线索。,,0.0,0,0,0,0,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1和评论中提到的恢复路径、学校应对措施以及多数病例的短期缓解趋势提供了更具体、更连贯的线索。""}"
main,influenza_a,low_feedback,main_baseline_neutral,none,negative,positive,284,1,True,,negative,negative,negative,support_negative,negative,报道1中关于'高热反复、恢复时间拖长'和'家庭班级交叉感染压力'的具体描述与评论2中个别恢复慢的情况相互印证，让我更倾向于这一边。,,1.0,1,1,1,4,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1中关于'高热反复、恢复时间拖长'和'家庭班级交叉感染压力'的具体描述与评论2中个别恢复慢的情况相互印证，让我更倾向于这一边。""}"
main,influenza_a,low_feedback,main_baseline_neutral,none,positive,negative,285,1,True,,positive,positive,positive,support_positive,positive,报道1中提到的具体应对措施和恢复路径与评论中的家长反馈相互印证，让我更倾向于相信当前情况是可应对的季节性波动。,,0.0,0,0,0,0,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1中提到的具体应对措施和恢复路径与评论中的家长反馈相互印证，让我更倾向于相信当前情况是可应对的季节性波动。""}"
main,influenza_a,low_feedback,main_baseline_neutral,none,negative,positive,286,1,True,,positive,positive,positive,support_positive,positive,报道2和可见评论中关于短期恢复和常规治疗的具体描述更符合多数情况，尽管个别恢复慢的情况值得注意，但整体可控的线索更连贯。,,0.0,0,0,0,0,"{""final_choice"":""report_2"",""credible_choice"":""report_2"",""share_choice"":""report_2"",""comment_choice"":""support_report_2"",""like_choice"":""report_2"",""reason"":""报道2和可见评论中关于短期恢复和常规治疗的具体描述更符合多数情况，尽管个别恢复慢的情况值得注意，但整体可控的线索更连贯。""}"
main,influenza_a,low_feedback,main_baseline_neutral,none,positive,negative,287,1,True,,positive,positive,positive,support_positive,positive,报道1中提到的医院应对能力和恢复路径更具体，与评论中家长群的常规交流内容相互印证。,,0.0,0,0,0,0,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1中提到的医院应对能力和恢复路径更具体，与评论中家长群的常规交流内容相互印证。""}"
main,influenza_a,low_feedback,main_baseline_neutral,none,negative,positive,288,1,True,,negative,negative,negative,support_negative,negative,报道1中提到的恢复慢、反复高热和交叉感染压力更具体，与评论1和2中提到的恢复节奏不一、个别恢复慢的情况相互印证。,,1.0,1,1,1,4,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1中提到的恢复慢、反复高热和交叉感染压力更具体，与评论1和2中提到的恢复节奏不一、个别恢复慢的情况相互印证。""}"
main,influenza_a,low_feedback,main_baseline_neutral,none,positive,negative,289,1,True,,positive,positive,positive,support_positive,positive,报道1中关于症状短期缓解、学校防控有效和恢复节奏的具体描述，与评论中多数家长交流恢复平稳的情况更一致。,,0.0,0,0,0,0,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1中关于症状短期缓解、学校防控有效和恢复节奏的具体描述，与评论中多数家长交流恢复平稳的情况更一致。""}"
main,influenza_a,low_feedback,main_baseline_neutral,none,negative,positive,290,1,True,,negative,negative,negative,support_negative,negative,报道1中关于恢复慢、反复高热和交叉感染压力的具体描述与评论中提到的'个别恢复慢或反复不舒服'更为一致，让我更倾向于相信传播情况可能比公开数据更严峻。,,1.0,1,1,1,4,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1中关于恢复慢、反复高热和交叉感染压力的具体描述与评论中提到的'个别恢复慢或反复不舒服'更为一致，让我更倾向于相信传播情况可能比公开数据更严峻。""}"
main,influenza_a,low_feedback,main_baseline_neutral,none,positive,negative,291,1,True,,positive,positive,positive,support_positive,positive,报道1和评论中关于短期恢复和常规治疗的具体描述更连贯，让我更倾向于认为这是可应对的季节性波动。,,0.0,0,0,0,0,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1和评论中关于短期恢复和常规治疗的具体描述更连贯，让我更倾向于认为这是可应对的季节性波动。""}"
main,influenza_a,low_feedback,main_baseline_neutral,none,negative,positive,292,1,True,,negative,negative,negative,support_negative,negative,报道1中提到的'高热反复、恢复时间拖长'等具体症状与评论4中'个别恢复慢或反复不舒服的情况值得留意'相互印证，让我更关注实际就医压力可能被低估。,,1.0,1,1,1,4,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1中提到的'高热反复、恢复时间拖长'等具体症状与评论4中'个别恢复慢或反复不舒服的情况值得留意'相互印证，让我更关注实际就医压力可能被低估。""}"
main,influenza_a,low_feedback,main_baseline_neutral,none,positive,negative,293,1,True,,positive,positive,positive,support_positive,positive,报道1中关于大多数病例短期缓解和学校有效控制传播链的具体描述，与评论中家长和老师的平稳恢复经验相互印证，形成了更连贯的线索。,,0.0,0,0,0,0,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1中关于大多数病例短期缓解和学校有效控制传播链的具体描述，与评论中家长和老师的平稳恢复经验相互印证，形成了更连贯的线索。""}"
main,influenza_a,low_feedback,main_baseline_neutral,none,negative,positive,294,1,True,,negative,negative,negative,support_negative,negative,报道1中提到的'高热反复、恢复时间拖长'和'刚好转又反复'的具体描述，与评论4中'退热后体力和咳嗽缓解节奏不一样'的观察相互印证，让我更倾向于相信风险确实存在且值得警惕。,,1.0,1,1,1,4,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1中提到的'高热反复、恢复时间拖长'和'刚好转又反复'的具体描述，与评论4中'退热后体力和咳嗽缓解节奏不一样'的观察相互印证，让我更倾向于相信风险确实存在且值得警惕。""}"
main,influenza_a,low_feedback,main_baseline_neutral,none,positive,negative,295,1,True,,positive,positive,positive,support_positive,positive,报道1中的具体恢复路径和学校应对措施与评论里提到的平稳恢复情况相互印证，形成了更连贯的叙事。,,0.0,0,0,0,0,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1中的具体恢复路径和学校应对措施与评论里提到的平稳恢复情况相互印证，形成了更连贯的叙事。""}"
main,influenza_a,low_feedback,main_baseline_neutral,none,negative,positive,296,1,True,,negative,negative,negative,support_negative,negative,报道1中提到的'高热反复、恢复时间拖长'与评论4中'个别恢复慢或反复不舒服的情况'相互印证，让我更倾向于认为存在部分恢复拖长的案例。,,1.0,1,1,1,4,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1中提到的'高热反复、恢复时间拖长'与评论4中'个别恢复慢或反复不舒服的情况'相互印证，让我更倾向于认为存在部分恢复拖长的案例。""}"
main,influenza_a,low_feedback,main_baseline_neutral,none,positive,negative,297,1,True,,positive,positive,positive,support_positive,positive,报道1中提到的常规治疗恢复路径和学校应对措施与评论1和评论2的具体经验相互印证，形成更连贯的应对线索。,,0.0,0,0,0,0,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1中提到的常规治疗恢复路径和学校应对措施与评论1和评论2的具体经验相互印证，形成更连贯的应对线索。""}"
main,influenza_a,low_feedback,main_baseline_neutral,none,negative,positive,298,1,True,,negative,negative,negative,support_negative,negative,报道1里关于高热反复、恢复时间拖长和交叉感染压力的具体线索，与评论中个别恢复慢或反复不舒服的情况相互印证，让我更关注实际传播情况可能比公开数据更严峻。,,1.0,1,1,1,4,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1里关于高热反复、恢复时间拖长和交叉感染压力的具体线索，与评论中个别恢复慢或反复不舒服的情况相互印证，让我更关注实际传播情况可能比公开数据更严峻。""}"
main,influenza_a,low_feedback,main_baseline_neutral,none,positive,negative,299,1,True,,positive,positive,positive,support_positive,positive,报道1和评论中更具体地描述了常规治疗后的恢复过程和学校应对措施，这些线索更连贯地支持了当前情况是可应对的季节性波动的判断。,,0.0,0,0,0,0,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1和评论中更具体地描述了常规治疗后的恢复过程和学校应对措施，这些线索更连贯地支持了当前情况是可应对的季节性波动的判断。""}"
main,influenza_a,low_feedback,main_baseline_neutral,none,negative,positive,300,1,True,,negative,negative,negative,support_negative,negative,报道1中提到的'高热反复、恢复时间拖长'等具体症状与评论3中'个别恢复慢或反复不舒服的情况值得留意'相互印证，这些更具体的个体风险线索让我更倾向相信当前情况可能比报道2描述的更严峻。,,1.0,1,1,1,4,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1中提到的'高热反复、恢复时间拖长'等具体症状与评论3中'个别恢复慢或反复不舒服的情况值得留意'相互印证，这些更具体的个体风险线索让我更倾向相信当前情况可能比报道2描述的更严峻。""}"
main,mycoplasma_pneumonia,independent,main_baseline_neutral,none,positive,negative,1,1,True,,positive,positive,none,neutral,none,报道1提到的恢复时间更具体明确，且提到了医院已采取措施缓解压力，这些具体线索让我更倾向于相信整体情况可控。,,0.0,0,0,0,0,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""none"",""comment_choice"":""neutral"",""like_choice"":""none"",""reason"":""报道1提到的恢复时间更具体明确，且提到了医院已采取措施缓解压力，这些具体线索让我更倾向于相信整体情况可控。""}"
main,mycoplasma_pneumonia,independent,main_baseline_neutral,none,negative,positive,2,1,True,,negative,negative,none,neutral,none,报道1中提到的反复复诊、夜间咳嗽和恢复慢等具体现象更符合背景中提到的公众高度关注和现实压力累积。,,1.0,1,0,0,1,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""none"",""comment_choice"":""neutral"",""like_choice"":""none"",""reason"":""报道1中提到的反复复诊、夜间咳嗽和恢复慢等具体现象更符合背景中提到的公众高度关注和现实压力累积。""}"
main,mycoplasma_pneumonia,independent,main_baseline_neutral,none,positive,negative,3,1,True,,positive,positive,none,neutral,none,报道1提供了更多具体恢复时间和医院应对措施的具体案例，而报道2的描述相对笼统。,,0.0,0,0,0,0,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""none"",""comment_choice"":""neutral"",""like_choice"":""none"",""reason"":""报道1提供了更多具体恢复时间和医院应对措施的具体案例，而报道2的描述相对笼统。""}"
main,mycoplasma_pneumonia,independent,main_baseline_neutral,none,negative,positive,4,1,True,,negative,negative,none,neutral,none,报道1中提到的咳嗽拖得更久、复诊次数增加和家庭照护负担上升的具体现象比报道2中的一般性恢复描述更有针对性。,,1.0,1,0,0,1,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""none"",""comment_choice"":""neutral"",""like_choice"":""none"",""reason"":""报道1中提到的咳嗽拖得更久、复诊次数增加和家庭照护负担上升的具体现象比报道2中的一般性恢复描述更有针对性。""}"
main,mycoplasma_pneumonia,independent,main_baseline_neutral,none,positive,negative,5,1,True,,positive,positive,none,neutral,none,报道1提供了更具体的恢复时间范围和医院应对措施，而报道2的担忧描述相对笼统。,,0.0,0,0,0,0,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""none"",""comment_choice"":""neutral"",""like_choice"":""none"",""reason"":""报道1提供了更具体的恢复时间范围和医院应对措施，而报道2的担忧描述相对笼统。""}"
main,mycoplasma_pneumonia,independent,main_baseline_neutral,none,negative,positive,6,1,True,,negative,negative,none,neutral,none,报道1中反复出现的恢复慢、复诊次数增加和夜间咳嗽反复等具体描述更贴近背景信息中提到的公众关注点。,,1.0,1,0,0,1,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""none"",""comment_choice"":""neutral"",""like_choice"":""none"",""reason"":""报道1中反复出现的恢复慢、复诊次数增加和夜间咳嗽反复等具体描述更贴近背景信息中提到的公众关注点。""}"
main,mycoplasma_pneumonia,independent,main_baseline_neutral,none,positive,negative,7,1,True,,positive,positive,none,neutral,none,报道1提到的医院应对措施和大多数孩子在可预期范围内改善的线索更具体，对整体情况有更清晰的描述。,,0.0,0,0,0,0,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""none"",""comment_choice"":""neutral"",""like_choice"":""none"",""reason"":""报道1提到的医院应对措施和大多数孩子在可预期范围内改善的线索更具体，对整体情况有更清晰的描述。""}"
main,mycoplasma_pneumonia,independent,main_baseline_neutral,none,negative,positive,8,1,True,,negative,negative,none,neutral,none,报道1提供了更多关于病程拖长、复诊增加和家庭负担的具体线索，这些细节在背景信息中的'公众高度关注'和'家庭照护负担上升'方面有更强对应。,,1.0,1,0,0,1,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""none"",""comment_choice"":""neutral"",""like_choice"":""none"",""reason"":""报道1提供了更多关于病程拖长、复诊增加和家庭负担的具体线索，这些细节在背景信息中的'公众高度关注'和'家庭照护负担上升'方面有更强对应。""}"
main,mycoplasma_pneumonia,independent,main_baseline_neutral,none,positive,negative,9,1,True,,positive,positive,none,neutral,none,报道1提供的具体恢复路径和医院应对措施更具体，而报道2的风险描述虽然存在但相对笼统。,,0.0,0,0,0,0,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""none"",""comment_choice"":""neutral"",""like_choice"":""none"",""reason"":""报道1提供的具体恢复路径和医院应对措施更具体，而报道2的风险描述虽然存在但相对笼统。""}"
main,mycoplasma_pneumonia,independent,main_baseline_neutral,none,negative,positive,10,1,True,,negative,negative,none,neutral,none,报道1中提到的咳嗽拖得更久、复诊次数增加和家庭照护负担上升等具体风险线索，比报道2中的一般恢复描述更能引起我的关注。,,1.0,1,0,0,1,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""none"",""comment_choice"":""neutral"",""like_choice"":""none"",""reason"":""报道1中提到的咳嗽拖得更久、复诊次数增加和家庭照护负担上升等具体风险线索，比报道2中的一般恢复描述更能引起我的关注。""}"
main,mycoplasma_pneumonia,independent,main_baseline_neutral,none,positive,negative,11,1,True,,positive,positive,none,neutral,none,报道1提供了更具体的恢复时间框架和医疗应对措施，而报道2的描述相对模糊且缺乏具体数据支持。,,0.0,0,0,0,0,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""none"",""comment_choice"":""neutral"",""like_choice"":""none"",""reason"":""报道1提供了更具体的恢复时间框架和医疗应对措施，而报道2的描述相对模糊且缺乏具体数据支持。""}"
main,mycoplasma_pneumonia,independent,main_baseline_neutral,none,negative,positive,12,1,True,,negative,negative,none,neutral,none,报道1更详细描述了恢复慢、复诊增加和家庭负担等具体压力，而报道2虽提到医院应对措施，但对这些持续问题的回应不够充分。,,1.0,1,0,0,1,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""none"",""comment_choice"":""neutral"",""like_choice"":""none"",""reason"":""报道1更详细描述了恢复慢、复诊增加和家庭负担等具体压力，而报道2虽提到医院应对措施，但对这些持续问题的回应不够充分。""}"
main,mycoplasma_pneumonia,independent,main_baseline_neutral,none,positive,negative,13,1,True,,neutral,neutral,none,neutral,none,两篇报道都提到了恢复节奏差异和个体差异，且都承认不同情况不一致，没有哪一方提供更具体或更一致的线索。,,0.5,0,0,0,0,"{""final_choice"":""neutral"",""credible_choice"":""neutral"",""share_choice"":""none"",""comment_choice"":""neutral"",""like_choice"":""none"",""reason"":""两篇报道都提到了恢复节奏差异和个体差异，且都承认不同情况不一致，没有哪一方提供更具体或更一致的线索。""}"
main,mycoplasma_pneumonia,independent,main_baseline_neutral,none,negative,positive,14,1,True,,negative,negative,none,neutral,none,报道1提到的咳嗽拖得更久、复诊次数增加和家庭照护负担上升等具体风险线索更连续且具体。,,1.0,1,0,0,1,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""none"",""comment_choice"":""neutral"",""like_choice"":""none"",""reason"":""报道1提到的咳嗽拖得更久、复诊次数增加和家庭照护负担上升等具体风险线索更连续且具体。""}"
main,mycoplasma_pneumonia,independent,main_baseline_neutral,none,positive,negative,15,1,True,,neutral,neutral,none,neutral,none,两边都提到了恢复情况和地区差异，但都没有提供足够具体或一致的证据来形成相对优势。,,0.5,0,0,0,0,"{""final_choice"":""neutral"",""credible_choice"":""neutral"",""share_choice"":""none"",""comment_choice"":""neutral"",""like_choice"":""none"",""reason"":""两边都提到了恢复情况和地区差异，但都没有提供足够具体或一致的证据来形成相对优势。""}"
main,mycoplasma_pneumonia,independent,main_baseline_neutral,none,negative,positive,16,1,True,,negative,negative,none,neutral,none,报道1提到的咳嗽拖得更久、复诊次数增加和家庭照护负担上升的具体现象更符合背景中提到的公众高度关注和讨论增多的状态。,,1.0,1,0,0,1,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""none"",""comment_choice"":""neutral"",""like_choice"":""none"",""reason"":""报道1提到的咳嗽拖得更久、复诊次数增加和家庭照护负担上升的具体现象更符合背景中提到的公众高度关注和讨论增多的状态。""}"
main,mycoplasma_pneumonia,independent,main_baseline_neutral,none,positive,negative,17,1,True,,positive,positive,none,support_positive,positive,报道1中提到的医院应对措施和大多数孩子在规范治疗后恢复的案例，比报道2中只强调的恢复慢和门诊拥挤更具体地回应了背景信息中的就医压力问题。,,0.0,0,0,0,0,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""none"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1中提到的医院应对措施和大多数孩子在规范治疗后恢复的案例，比报道2中只强调的恢复慢和门诊拥挤更具体地回应了背景信息中的就医压力问题。""}"
main,mycoplasma_pneumonia,independent,main_baseline_neutral,none,negative,positive,18,1,True,,negative,negative,none,neutral,none,报道1提供了更多关于病程拖长、复诊增加和家庭负担的具体线索，这些细节更直接回应了背景中提到的'恢复慢'和'压力累积'现象。,,1.0,1,0,0,1,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""none"",""comment_choice"":""neutral"",""like_choice"":""none"",""reason"":""报道1提供了更多关于病程拖长、复诊增加和家庭负担的具体线索，这些细节更直接回应了背景中提到的'恢复慢'和'压力累积'现象。""}"
main,mycoplasma_pneumonia,independent,main_baseline_neutral,none,positive,negative,19,1,True,,positive,positive,none,neutral,none,报道1中关于大多数孩子在规范治疗后几天到一两周内恢复的具体描述，比报道2中更笼统的'恢复慢于预期'更有说服力。,,0.0,0,0,0,0,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""none"",""comment_choice"":""neutral"",""like_choice"":""none"",""reason"":""报道1中关于大多数孩子在规范治疗后几天到一两周内恢复的具体描述，比报道2中更笼统的'恢复慢于预期'更有说服力。""}"
main,mycoplasma_pneumonia,independent,main_baseline_neutral,none,negative,positive,20,1,True,,negative,negative,none,support_negative,negative,报道1中提到的咳嗽拖久、复诊次数增加和家庭照护负担上升等具体风险线索更符合背景中公众高度关注的传播情况与就医压力。,,1.0,1,0,1,3,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""none"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1中提到的咳嗽拖久、复诊次数增加和家庭照护负担上升等具体风险线索更符合背景中公众高度关注的传播情况与就医压力。""}"
