experiment_family,scenario_name,condition_name,persona_name,agent_persona_name,chat_atmosphere,report_1_polarity,report_2_polarity,repeat_index,timestep,event_id,actor_id,action_type,success,error_message,reply_to,hyperedge_id,visible_hyperedge_ids,activation_score,signal_polarity,content,final_choice,credible_choice,share_choice,comment_choice,like_choice,reason,reason_signal,nsb,cb,sb,eb,nci_comp,scm,gcr,ssa,is_stop_step,stop_reason,raw_response
atmosphere_supplement,influenza_a,high_interaction,baseline_open,baseline_open,positive_leaning,negative,positive,10,5,t5_e11,agent_041,like,True,,t2_e7,t1_e10,t1_e10,0.5995180867744101,negative,,negative,negative,negative,support_negative,negative,我主要是被报道1中'高热反复'和'刚好转又反复'这些具体描述推向这一边，这些更具体的个人经历让我更担心恢复过程可能没那么简单。,,1,1,1,1,4,,1.0,1.0,False,,"{""planned_action"":""post_comment"",""public_comment"":""看到有人说'恢复节奏差异'，报道1里'高热反复'和'恢复时间拖长'这些具体描述确实更让我担心。"",""reply_target"":"""",""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""我主要是被报道1中'高热反复'和'刚好转又反复'这些具体描述推向这一边，这些更具体的个人经历让我更担心恢复过程可能没那么简单。""}"
atmosphere_supplement,influenza_a,high_interaction,baseline_open,baseline_open,negative_leaning,negative,positive,10,5,t5_e12,agent_050,post,True,,,t5_e12,t1_e10|t1_e14,0.6636172468161251,negative,确实看到很多人提到恢复慢和反复的情况，这些具体经历比几天缓解的说法更让人担心。,negative,negative,negative,support_negative,negative,被报道1中提到的'高热反复、恢复时间拖长'和'刚好转又反复'的具体经历打动，这与最近讨论中多位用户的担忧一致。,,1,1,1,1,4,,1.0,1.0,False,,"{""planned_action"":""post_comment"",""public_comment"":""确实看到很多人提到恢复慢和反复的情况，这些具体经历比几天缓解的说法更让人担心。"",""reply_target"":"""",""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""被报道1中提到的'高热反复、恢复时间拖长'和'刚好转又反复'的具体经历打动，这与最近讨论中多位用户的担忧一致。""}"
atmosphere_supplement,influenza_a,high_interaction,baseline_open,baseline_open,positive_leaning,negative,positive,10,5,t5_e12,agent_057,reply,True,,t4_e14,t1_e10,t1_e10,0.5964290510263044,negative,我更担心的是现实里的压力累积，不只是表面上的平稳。,negative,negative,negative,support_negative,negative,报道1中'高热反复'和'刚好转又反复'这些具体描述让我更担心恢复过程可能没那么简单，比报道2中的常规治疗描述更具体、更贴近实际体验。,,1,1,1,1,4,,1.0,1.0,False,,"{""planned_action"":""reply"",""public_comment"":""确实看到有人提到恢复节奏差异，但'高热反复'和'恢复时间拖长'这些具体描述更让我担心现实压力。"",""reply_target"":""t4_e14"",""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1中'高热反复'和'刚好转又反复'这些具体描述让我更担心恢复过程可能没那么简单，比报道2中的常规治疗描述更具体、更贴近实际体验。""}"
atmosphere_supplement,influenza_a,high_interaction,baseline_open,baseline_open,negative_leaning,negative,positive,10,5,t5_e13,agent_060,reply,True,,t3_e12,t1_e10,t1_e10|t1_e14,0.6630176699147061,negative,我更担心的是现实里的压力累积，不只是表面上的平稳。,negative,negative,negative,support_negative,negative,我被报道1中提到的患者高热反复、恢复时间拖长以及交叉感染压力这些具体线索打动，这些实际经历比报道2中的常规处理描述更能引起我的关注。,,1,1,1,1,4,0.0,1.0,1.0,False,,"{""planned_action"":""reply"",""public_comment"":""确实看到大家都在说恢复慢和反复的情况，这种具体经历比几天缓解的描述更让人担心。"",""reply_target"":""t3_e12"",""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""我被报道1中提到的患者高热反复、恢复时间拖长以及交叉感染压力这些具体线索打动，这些实际经历比报道2中的常规处理描述更能引起我的关注。""}"
atmosphere_supplement,influenza_a,high_interaction,baseline_open,baseline_open,positive_leaning,negative,positive,10,5,t5_e13,agent_010,reply,True,,t4_e14,t1_e10,t1_e10,0.5960865207398132,negative,我更担心的是现实里的压力累积，不只是表面上的平稳。,negative,negative,negative,support_negative,negative,报道1中提到的'高热反复'和'刚好转又反复'的具体经历比报道2中的短期缓解描述更让我担忧。,,1,1,1,1,4,1.0,1.0,1.0,False,,"{""planned_action"":""reply"",""public_comment"":""确实，报道1里'高热反复'和'恢复时间拖长'这些具体描述让我更担心，感觉恢复过程可能没那么简单。"",""reply_target"":""t4_e14"",""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1中提到的'高热反复'和'刚好转又反复'的具体经历比报道2中的短期缓解描述更让我担忧。""}"
atmosphere_supplement,influenza_a,high_interaction,baseline_open,baseline_open,negative_leaning,negative,positive,10,5,t5_e14,agent_221,post,True,,,t5_e14,t1_e10|t1_e14,0.4826653443510331,negative,看到大家都在说恢复慢和反复的情况，这确实比表面数据显示的更让人担心。,negative,negative,negative,support_negative,negative,报道1中提到的'高热反复、恢复时间拖长'和'刚好转又反复'的具体经历比报道2中'几天内明显缓解'的笼统描述更打动我，与当前讨论中多位用户表达的现实担忧一致。,,1,1,1,1,4,,1.0,1.0,False,,"{""planned_action"":""post_comment"",""public_comment"":""看到大家都在说恢复慢和反复的情况，这确实比表面数据显示的更让人担心。"",""reply_target"":"""",""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1中提到的'高热反复、恢复时间拖长'和'刚好转又反复'的具体经历比报道2中'几天内明显缓解'的笼统描述更打动我，与当前讨论中多位用户表达的现实担忧一致。""}"
atmosphere_supplement,influenza_a,high_interaction,baseline_open,baseline_open,positive_leaning,negative,positive,10,5,t5_e14,agent_221,reply,True,,t4_e14,t1_e10,t1_e10,0.4230697660270459,negative,我更担心的是现实里的压力累积，不只是表面上的平稳。,negative,negative,negative,support_negative,negative,报道1中'高热反复'和'刚好转又反复'的具体描述更具体，更让我担心恢复过程的复杂性。,,1,1,1,1,4,,1.0,1.0,False,,"{""planned_action"":""reply"",""public_comment"":""确实，报道1里'高热反复'和'恢复时间拖长'这些具体描述更让我担心现实压力。"",""reply_target"":""t4_e14"",""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1中'高热反复'和'刚好转又反复'的具体描述更具体，更让我担心恢复过程的复杂性。""}"
atmosphere_supplement,influenza_a,high_interaction,baseline_open,baseline_open,negative_leaning,negative,positive,10,5,t5_e15,agent_219,reply,True,,t3_e12,t1_e10,t1_e10|t1_e14,0.4829232059750061,negative,我注意到大家都在提到恢复慢和反复的情况，这些具体经历确实比表面数据显示的更让人担心。,negative,negative,negative,support_negative,negative,报道1中关于患者高热反复、恢复时间拖长以及交叉感染压力的具体描述更具体、更打动我，与最近讨论中多位用户表达的现实担忧一致。,,1,1,1,1,4,,1.0,1.0,True,high_consensus,"{""planned_action"":""reply"",""public_comment"":""我注意到大家都在提到恢复慢和反复的情况，这些具体经历确实比表面数据显示的更让人担心。"",""reply_target"":""t3_e12"",""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1中关于患者高热反复、恢复时间拖长以及交叉感染压力的具体描述更具体、更打动我，与最近讨论中多位用户表达的现实担忧一致。""}"
atmosphere_supplement,influenza_a,high_interaction,baseline_open,baseline_open,positive_leaning,negative,positive,10,5,t5_e15,agent_219,reply,True,,t4_e14,t1_e10,t1_e10,0.4230484064067976,negative,我更担心的是现实里的压力累积，不只是表面上的平稳。,negative,negative,negative,support_negative,negative,报道1中'高热反复'和'恢复时间拖长'这些具体描述更打动我，比报道2中的常规缓解描述更具体。,,1,1,1,1,4,,1.0,1.0,False,,"{""planned_action"":""reply"",""public_comment"":""确实，报道1里'高热反复'和'刚好转又反复'这些具体描述更让我担心，感觉恢复过程可能没那么简单。"",""reply_target"":""t4_e14"",""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1中'高热反复'和'恢复时间拖长'这些具体描述更打动我，比报道2中的常规缓解描述更具体。""}"
atmosphere_supplement,influenza_a,high_interaction,baseline_open,baseline_open,negative_leaning,negative,positive,10,5,t5_e2,agent_047,reply,True,,t3_e12,t1_e10,t1_e10|t1_e14,0.700155869170138,negative,确实看到好多人提到恢复慢和反复的情况，这比几天缓解的说法更让我担心。,negative,negative,negative,support_negative,negative,报道1和最近讨论中关于高热反复、恢复时间拖长的具体描述更打动我，且当前线程中多条评论支持这一边。,,1,1,1,1,4,0.0,1.0,1.0,False,,"{""planned_action"":""reply"",""public_comment"":""确实看到好多人提到恢复慢和反复的情况，这比几天缓解的说法更让我担心。"",""reply_target"":""t3_e12"",""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1和最近讨论中关于高热反复、恢复时间拖长的具体描述更打动我，且当前线程中多条评论支持这一边。""}"
atmosphere_supplement,influenza_a,high_interaction,baseline_open,baseline_open,positive_leaning,negative,positive,10,5,t5_e2,agent_050,reply,True,,t4_e14,t1_e10,t1_e10,0.605039779551817,negative,我更担心的是现实里的压力累积，不只是表面上的平稳。,negative,negative,negative,support_negative,negative,报道1中'高热反复'和'恢复时间拖长'的具体描述更打动我，而且最近讨论中也有多人提到这些具体风险线索。,,1,1,1,1,4,,1.0,1.0,False,,"{""planned_action"":""reply"",""public_comment"":""确实，报道1里'高热反复'和'刚好转又反复'这些具体描述让我更担心恢复过程可能没那么简单。"",""reply_target"":""t4_e14"",""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1中'高热反复'和'恢复时间拖长'的具体描述更打动我，而且最近讨论中也有多人提到这些具体风险线索。""}"
atmosphere_supplement,influenza_a,high_interaction,baseline_open,baseline_open,negative_leaning,negative,positive,10,5,t5_e3,agent_040,post,True,,,t5_e3,t1_e10|t1_e14,0.6891731457013561,negative,看到大家都在说恢复慢和反复的情况，这确实比表面数据显示的更让人担心。,negative,negative,negative,support_negative,negative,报道1中关于患者高热反复、恢复时间拖长和家庭班级交叉感染的具体描述比报道2中更笼统的可应对上升判断更打动我。,,1,1,1,1,4,0.0,1.0,1.0,False,,"{""planned_action"":""post_comment"",""public_comment"":""看到大家都在说恢复慢和反复的情况，这确实比表面数据显示的更让人担心。"",""reply_target"":"""",""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1中关于患者高热反复、恢复时间拖长和家庭班级交叉感染的具体描述比报道2中更笼统的可应对上升判断更打动我。""}"
atmosphere_supplement,influenza_a,high_interaction,baseline_open,baseline_open,positive_leaning,negative,positive,10,5,t5_e3,agent_028,like,True,,t2_e7,t1_e10,t1_e10,0.6049462303039641,negative,,negative,negative,negative,support_negative,negative,报道1中'高热反复'和'恢复时间拖长'的具体描述更打动我，让我更倾向于相信现实压力较大的情况。,,1,1,1,1,4,,1.0,1.0,False,,"{""planned_action"":""post_comment"",""public_comment"":""看到有人说'高热反复'和'刚好转又反复'这些具体描述，确实让我更担心现实压力。"",""reply_target"":"""",""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1中'高热反复'和'恢复时间拖长'的具体描述更打动我，让我更倾向于相信现实压力较大的情况。""}"
atmosphere_supplement,influenza_a,high_interaction,baseline_open,baseline_open,negative_leaning,negative,positive,10,5,t5_e4,agent_034,reply,True,,t3_e12,t1_e10,t1_e10|t1_e14,0.6787508805937885,negative,确实，看到大家都提到恢复慢和反复的情况，这种具体经历比笼统的几天缓解更让人担心。,negative,negative,negative,support_negative,negative,我主要是被报道1中关于患者高热反复、恢复时间拖长以及交叉感染压力的具体描述打动，与最近讨论中多位用户表达的现实担忧一致。,,1,1,1,1,4,0.0,1.0,1.0,False,,"{""planned_action"":""reply"",""public_comment"":""确实，看到大家都提到恢复慢和反复的情况，这种具体经历比笼统的几天缓解更让人担心。"",""reply_target"":""t3_e12"",""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""我主要是被报道1中关于患者高热反复、恢复时间拖长以及交叉感染压力的具体描述打动，与最近讨论中多位用户表达的现实担忧一致。""}"
atmosphere_supplement,influenza_a,high_interaction,baseline_open,baseline_open,positive_leaning,negative,positive,10,5,t5_e4,agent_042,like,True,,t2_e7,t1_e10,t1_e10,0.6024637598444539,negative,,negative,negative,negative,support_negative,negative,报道1里'高热反复'和'刚好转又反复'这些具体描述比报道2中'大部分病例能通过常规治疗缓解'的概括性描述更让我担心恢复过程可能没那么简单。,,1,1,1,1,4,,1.0,1.0,False,,"{""planned_action"":""post_comment"",""public_comment"":""看到有人提到恢复节奏差异，但'高热反复'和'恢复时间拖长'这些具体描述更让我担心现实压力。"",""reply_target"":"""",""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1里'高热反复'和'刚好转又反复'这些具体描述比报道2中'大部分病例能通过常规治疗缓解'的概括性描述更让我担心恢复过程可能没那么简单。""}"
atmosphere_supplement,influenza_a,high_interaction,baseline_open,baseline_open,negative_leaning,negative,positive,10,5,t5_e5,agent_008,reply,True,,t3_e12,t1_e10,t1_e10|t1_e14,0.6752408875632614,negative,确实，看到大家都提到恢复慢和反复的情况，这种具体经历比笼统的几天缓解更让人担心。,negative,negative,negative,support_negative,negative,我被报道1中提到的具体经历和压力累积线索比报道2的常规描述更打动我。,,1,1,1,1,4,0.0,1.0,1.0,False,,"{""planned_action"":""reply"",""public_comment"":""确实，看到大家都提到恢复慢和反复的情况，这种具体经历比笼统的几天缓解更让人担心。"",""reply_target"":""t3_e12"",""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""我被报道1中提到的具体经历和压力累积线索比报道2的常规描述更打动我。""}"
atmosphere_supplement,influenza_a,high_interaction,baseline_open,baseline_open,positive_leaning,negative,positive,10,5,t5_e5,agent_033,post,True,,,t5_e5,t1_e10,0.6013684665187645,negative,我更担心的是现实里的压力累积，不只是表面上的平稳。,negative,negative,negative,support_negative,negative,报道1中'高热反复'和'刚好转又反复'这些具体描述比报道2的整体描述更打动我。,,1,1,1,1,4,0.0,1.0,1.0,False,,"{""planned_action"":""post_comment"",""public_comment"":""看到有人提到恢复节奏差异，但'高热反复'和'恢复时间拖长'这些具体描述更让我担心现实压力。"",""reply_target"":"""",""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1中'高热反复'和'刚好转又反复'这些具体描述比报道2的整体描述更打动我。""}"
atmosphere_supplement,influenza_a,high_interaction,baseline_open,baseline_open,negative_leaning,negative,positive,10,5,t5_e6,agent_033,reply,True,,t3_e12,t1_e10,t1_e10|t1_e14,0.6730364507649635,negative,确实，看到大家都提到恢复慢和反复的情况，这种具体经历比笼统的几天缓解更让人担心。,negative,negative,negative,support_negative,negative,我更倾向于报道1中提到的'高热反复、恢复时间拖长'和'刚好转又反复'的具体经历，这些具体线索比报道2中的'短期发热、几天内缓解'更让我担忧。,,1,1,1,1,4,0.0,1.0,1.0,False,,"{""planned_action"":""reply"",""public_comment"":""确实，看到大家都提到恢复慢和反复的情况，这种具体经历比笼统的几天缓解更让人担心。"",""reply_target"":""t3_e12"",""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""我更倾向于报道1中提到的'高热反复、恢复时间拖长'和'刚好转又反复'的具体经历，这些具体线索比报道2中的'短期发热、几天内缓解'更让我担忧。""}"
atmosphere_supplement,influenza_a,high_interaction,baseline_open,baseline_open,positive_leaning,negative,positive,10,5,t5_e6,agent_019,reply,True,,t4_e14,t1_e10,t1_e10,0.6012373854674169,negative,我更担心的是现实里的压力累积，不只是表面上的平稳。,negative,negative,negative,support_negative,negative,我主要是被报道1和最近讨论里更具体的'高热反复'和'恢复时间拖长'这些线索推向这一边。,,1,1,1,1,4,,1.0,1.0,False,,"{""planned_action"":""reply"",""public_comment"":""确实，报道1里'高热反复'和'恢复时间拖长'这些具体描述更让我担心现实压力。"",""reply_target"":""t4_e14"",""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""我主要是被报道1和最近讨论里更具体的'高热反复'和'恢复时间拖长'这些线索推向这一边。""}"
atmosphere_supplement,influenza_a,high_interaction,baseline_open,baseline_open,negative_leaning,negative,positive,10,5,t5_e7,agent_016,post,True,,,t5_e7,t1_e10|t1_e14,0.6721443071824045,negative,看到好多人都在说恢复慢和反复的情况，这些具体经历确实比笼统的几天缓解更让人担心。,negative,negative,negative,support_negative,negative,最近讨论中多位用户表达的现实担忧与报道1中高热反复、恢复时间拖长的具体描述更一致，这些具体线索更能打动我。,,1,1,1,1,4,4.0,1.0,1.0,False,,"{""planned_action"":""post_comment"",""public_comment"":""看到好多人都在说恢复慢和反复的情况，这些具体经历确实比笼统的几天缓解更让人担心。"",""reply_target"":"""",""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""最近讨论中多位用户表达的现实担忧与报道1中高热反复、恢复时间拖长的具体描述更一致，这些具体线索更能打动我。""}"
atmosphere_supplement,influenza_a,high_interaction,baseline_open,baseline_open,positive_leaning,negative,positive,10,5,t5_e7,agent_053,reply,True,,t4_e14,t1_e10,t1_e10,0.6011140670703207,negative,我更担心的是现实里的压力累积，不只是表面上的平稳。,negative,negative,negative,support_negative,negative,我被报道1和最近讨论中更具体的恢复拖长、高热反复线索打动。,,1,1,1,1,4,,1.0,1.0,False,,"{""planned_action"":""reply"",""public_comment"":""确实，报道1里'高热反复'和'恢复时间拖长'这些具体描述更让我担心现实压力。"",""reply_target"":""t4_e14"",""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""我被报道1和最近讨论中更具体的恢复拖长、高热反复线索打动。""}"
atmosphere_supplement,influenza_a,high_interaction,baseline_open,baseline_open,negative_leaning,negative,positive,10,5,t5_e8,agent_007,post,True,,,t5_e8,t1_e10|t1_e14,0.666950343403814,negative,看到大家都在讨论恢复慢和反复的情况，这确实比表面数据显示的更让人担心。,negative,negative,negative,support_negative,negative,我被报道1中提到的'高热反复、恢复时间拖长'和'刚好转又反复'的具体经历打动，这与最近讨论中多位用户表达的现实担忧一致。,,1,1,1,1,4,,1.0,1.0,False,,"{""planned_action"":""post_comment"",""public_comment"":""看到大家都在讨论恢复慢和反复的情况，这确实比表面数据显示的更让人担心。"",""reply_target"":"""",""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""我被报道1中提到的'高热反复、恢复时间拖长'和'刚好转又反复'的具体经历打动，这与最近讨论中多位用户表达的现实担忧一致。""}"
atmosphere_supplement,influenza_a,high_interaction,baseline_open,baseline_open,positive_leaning,negative,positive,10,5,t5_e8,agent_035,post,True,,,t5_e8,t1_e10,0.6002631633914371,negative,我更担心的是现实里的压力累积，不只是表面上的平稳。,negative,negative,negative,support_negative,negative,我主要是被报道1中'高热反复'和'刚好转又反复'这些具体描述推向这一边。,,1,1,1,1,4,,1.0,1.0,False,,"{""planned_action"":""post_comment"",""public_comment"":""看到有人说恢复节奏差异，但'高热反复'和'恢复时间拖长'这些具体描述确实更让我担心现实压力。"",""reply_target"":"""",""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""我主要是被报道1中'高热反复'和'刚好转又反复'这些具体描述推向这一边。""}"
atmosphere_supplement,influenza_a,high_interaction,baseline_open,baseline_open,negative_leaning,negative,positive,10,5,t5_e9,agent_013,reply,True,,t1_e14,t1_e14,t1_e10|t1_e14,0.6654420032496196,negative,确实，看到大家都提到恢复慢和反复的情况，这种具体经历比笼统的几天缓解更让人担心。,negative,negative,negative,support_negative,negative,报道1里提到的'高热反复、恢复时间拖长'和'刚好转又反复'的具体经历比报道2的笼统几天缓解描述更打动我，与当前讨论中多位用户表达的现实担忧一致。,,1,1,1,1,4,,1.0,1.0,False,,"{""planned_action"":""reply"",""public_comment"":""确实，看到大家都提到恢复慢和反复的情况，这种具体经历比笼统的几天缓解更让人担心。"",""reply_target"":""t1_e14"",""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1里提到的'高热反复、恢复时间拖长'和'刚好转又反复'的具体经历比报道2的笼统几天缓解描述更打动我，与当前讨论中多位用户表达的现实担忧一致。""}"
atmosphere_supplement,influenza_a,high_interaction,baseline_open,baseline_open,positive_leaning,negative,positive,10,5,t5_e9,agent_009,reply,True,,t4_e14,t1_e10,t1_e10,0.5997987962419313,negative,我更担心的是现实里的压力累积，不只是表面上的平稳。,negative,negative,negative,support_negative,negative,报道1中具体的'高热反复'和'刚好转又反复'的描述比报道2中更笼统的'短期发热'和'几天内缓解'更能打动我。,,1,1,1,1,4,,1.0,1.0,False,,"{""planned_action"":""reply"",""public_comment"":""确实，报道1里'高热反复'和'恢复时间拖长'这些具体描述更让我担心现实压力。"",""reply_target"":""t4_e14"",""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1中具体的'高热反复'和'刚好转又反复'的描述比报道2中更笼统的'短期发热'和'几天内缓解'更能打动我。""}"
atmosphere_supplement,influenza_a,high_interaction,baseline_open,baseline_open,positive_leaning,negative,positive,10,6,t6_e1,agent_038,reply,True,,t4_e14,t1_e10,t1_e10,0.6498660221180285,negative,我更担心的是现实里的压力累积，不只是表面上的平稳。,negative,negative,negative,support_negative,negative,报道1中提到的'高热反复'和'恢复时间拖长'的具体案例比报道2的普遍缓解描述更打动我，也符合当前线程中多数人关注的风险点。,,1,1,1,1,4,4.0,1.0,1.0,False,,"{""planned_action"":""reply"",""public_comment"":""我理解大家的担忧，但'高热反复'和'恢复时间拖长'这些具体描述确实更让我担心现实中的压力累积。"",""reply_target"":""t4_e14"",""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1中提到的'高热反复'和'恢复时间拖长'的具体案例比报道2的普遍缓解描述更打动我，也符合当前线程中多数人关注的风险点。""}"
atmosphere_supplement,influenza_a,high_interaction,baseline_open,baseline_open,positive_leaning,negative,positive,10,6,t6_e10,agent_025,like,True,,t4_e14,t1_e10,t1_e10,0.6243764522777413,negative,,negative,negative,negative,support_negative,negative,报道1中提到的具体经历如高热反复、恢复时间拖长和家庭交叉感染压力更打动我，尽管报道2有应对措施，但实际恢复情况的不确定性更高。,,1,1,1,1,4,2.0,1.0,1.0,False,,"{""planned_action"":""reply"",""public_comment"":""看到有人提到恢复节奏，但'高热反复'和'恢复时间拖长'这些具体描述还是让我更担心现实压力。"",""reply_target"":""t4_e14"",""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1中提到的具体经历如高热反复、恢复时间拖长和家庭交叉感染压力更打动我，尽管报道2有应对措施，但实际恢复情况的不确定性更高。""}"
atmosphere_supplement,influenza_a,high_interaction,baseline_open,baseline_open,positive_leaning,negative,positive,10,6,t6_e11,agent_039,reply,True,,t3_e2,t1_e10,t1_e10,0.6236666782705234,negative,我更担心的是现实里的压力累积，不只是表面上的平稳。,negative,negative,negative,support_negative,negative,报道1中'高热反复'和'恢复时间拖长'的具体描述以及'刚好转又反复'的个人经历更打动我，让我更倾向于认为情况可能比表面数据更严峻。,,1,1,1,1,4,0.0,1.0,1.0,False,,"{""planned_action"":""reply"",""public_comment"":""确实看到有人提到恢复节奏差异，但'高热反复'和'恢复时间拖长'这些具体描述更让我担心现实压力。"",""reply_target"":""t3_e2"",""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1中'高热反复'和'恢复时间拖长'的具体描述以及'刚好转又反复'的个人经历更打动我，让我更倾向于认为情况可能比表面数据更严峻。""}"
atmosphere_supplement,influenza_a,high_interaction,baseline_open,baseline_open,positive_leaning,negative,positive,10,6,t6_e12,agent_029,like,True,,t3_e2,t1_e10,t1_e10,0.6225129276803855,negative,,negative,negative,negative,support_negative,negative,报道1中的具体经历和网友反馈比报道2中的笼统描述更能打动我，特别是'刚好转又反复'这种家庭照护压力。,,1,1,1,1,4,0.0,1.0,1.0,False,,"{""planned_action"":""reply"",""public_comment"":""确实看到有人提到恢复节奏差异，但'高热反复'和'恢复时间拖长'这些具体描述更让我担心现实压力。"",""reply_target"":""t3_e2"",""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1中的具体经历和网友反馈比报道2中的笼统描述更能打动我，特别是'刚好转又反复'这种家庭照护压力。""}"
atmosphere_supplement,influenza_a,high_interaction,baseline_open,baseline_open,positive_leaning,negative,positive,10,6,t6_e13,agent_011,reply,True,,t2_e1,t1_e10,t1_e10,0.6193346910750349,negative,我更担心的是现实里的压力累积，不只是表面上的平稳。,negative,negative,none,support_negative,negative,报道1中提到的'高热反复、恢复时间拖长'和'家庭和班级内部交叉感染压力'这些具体案例更让我担忧，而最近讨论中的'恢复节奏可能存在差异'也强化了这种风险感知。,,1,1,0,1,3,1.0,1.0,1.0,False,,"{""planned_action"":""reply"",""public_comment"":""看到有人说恢复节奏存在差异，确实担心会不会反复感染，门诊压力也值得关注。"",""reply_target"":""t2_e1"",""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""none"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1中提到的'高热反复、恢复时间拖长'和'家庭和班级内部交叉感染压力'这些具体案例更让我担忧，而最近讨论中的'恢复节奏可能存在差异'也强化了这种风险感知。""}"
